YEAR,MONTH,DAY,WEEKDAY,HOUR,TEAM1,TEAM2,STADIUM,LOCATION,WINNER,TEMPERATURE,RAINFALL,WINDSPEED,HUMLDITY
2019,5,16,3,18,삼성,두산,잠실,서울,두산,28,0,2,27
2019,5,16,3,18,SK,NC,창원,창원,NC,22,0,1,52
2019,5,16,3,18,LG,롯데,사직,부산,LG,23,0,2,58
2019,5,16,3,18,KT,KIA,광주,광주,KT,27,0,3,32
2019,5,15,2,18,키움,한화,대전,대전,한화,27,0,2,43
2019,5,15,2,18,삼성,두산,잠실,서울,두산,25,0,3,39
2019,5,15,2,18,SK,NC,창원,창원,SK,22,0,2,48
2019,5,15,2,18,LG,롯데,사직,부산,롯데,24,0,1,53
2019,5,15,2,18,KT,KIA,광주,광주,KT,24,0,4,55
2019,5,14,1,18,키움,한화,대전,대전,한화,26,0,1,44
2019,5,14,1,18,삼성,두산,잠실,서울,삼성,24,0,3,32
2019,5,14,1,18,SK,NC,창원,창원,NC,20,0,2,73
2019,5,14,1,18,LG,롯데,사직,부산,롯데,21,0,2,67
2019,5,14,1,18,KT,KIA,광주,광주,KT,26,0,1,48
2019,5,12,6,14,키움,KT,수원,수원,KT,26,0,2,31
2019,5,12,6,14,SK,KIA,광주,광주,SK,27,0,3,32
2019,5,12,6,14,두산,NC,창원,창원,두산,26,0,2,25
2019,5,12,6,14,롯데,삼성,대구,대구,롯데,25,0,5,25
2019,5,12,6,14,한화,LG,잠실,서울,LG,27,0,1,27
2019,5,11,5,17,키움,KT,수원,수원,키움,23,0,3,40
2019,5,11,5,17,SK,KIA,광주,광주,SK,25,0,1,29
2019,5,11,5,17,두산,NC,창원,창원,두산,22,0,2,28
2019,5,11,5,17,롯데,삼성,대구,대구,삼성,28,0,1,13
2019,5,11,5,17,한화,LG,잠실,서울,LG,26,0,3,30
2019,5,10,4,19,두산,NC,창원,창원,NC,18,0,1,41
2019,5,10,4,18,키움,KT,수원,수원,KT,19,0,4,48
2019,5,10,4,18,SK,KIA,광주,광주,SK,23,0,2,27
2019,5,10,4,18,롯데,삼성,대구,대구,롯데,27,0,1,14
2019,5,10,4,18,한화,LG,잠실,서울,한화,22,0,3,38
2019,5,9,3,18,NC,삼성,대구,대구,삼성,24,0,3,19
2019,5,9,3,18,롯데,KT,수원,수원,롯데,18,0,3,31
2019,5,9,3,18,LG,키움,고척,서울,키움,21,0,2,19
2019,5,9,3,18,KIA,두산,잠실,서울,KIA,21,0,2,19
2019,5,9,3,18,한화,SK,문학,인천,한화,15,0,2,56
2019,5,8,2,18,NC,삼성,대구,대구,삼성,22,0,3,17
2019,5,8,2,18,롯데,KT,수원,수원,KT,17,0,3,56
2019,5,8,2,18,LG,키움,고척,서울,키움,19,0,4,41
2019,5,8,2,18,KIA,두산,잠실,서울,두산,19,0,4,41
2019,5,8,2,18,한화,SK,문학,인천,SK,14,0,3,69
2019,5,7,1,18,NC,삼성,대구,대구,삼성,21,0,2,15
2019,5,7,1,18,롯데,KT,수원,수원,KT,17,0,3,29
2019,5,7,1,18,LG,키움,고척,서울,LG,18,0,3,26
2019,5,7,1,18,KIA,두산,잠실,서울,두산,18,0,3,26
2019,5,7,1,18,한화,SK,문학,인천,SK,15,0,4,44
2019,5,5,6,14,삼성,키움,고척,서울,키움,26,0,4,19
2019,5,5,6,14,LG,두산,잠실,서울,두산,26,0,4,19
2019,5,5,6,14,SK,롯데,사직,부산,SK,20,0,5,66
2019,5,5,6,14,KT,한화,대전,대전,한화,27,0,1,26
2019,5,5,6,14,KIA,NC,창원,창원,NC,25,0,3,34
2019,5,4,5,17,KT,한화,대전,대전,한화,27,0,1,25
2019,5,4,5,17,KIA,NC,창원,창원,NC,21,0,3,34
2019,5,4,5,14,삼성,키움,고척,서울,삼성,26,0,2,23
2019,5,4,5,14,LG,두산,잠실,서울,두산,26,0,2,23
2019,5,4,5,14,SK,롯데,사직,부산,SK,21,0,2,55
2019,5,3,4,19,KIA,NC,창원,창원,KIA,17,0,1,51
2019,5,3,4,18,삼성,키움,고척,서울,키움,23,0,2,25
2019,5,3,4,18,LG,두산,잠실,서울,두산,23,0,2,25
2019,5,3,4,18,SK,롯데,사직,부산,SK,20,0,1,52
2019,5,3,4,18,KT,한화,대전,대전,KT,26,0,1,29
2019,5,2,3,18,키움,SK,문학,인천,키움,17,0,2,40
2019,5,2,3,18,삼성,KIA,광주,광주,KIA,20,0,2,29
2019,5,2,3,18,두산,한화,대전,대전,두산,21,0,1,43
2019,5,2,3,18,NC,롯데,사직,부산,NC,18,0,4,59
2019,5,2,3,18,KT,LG,잠실,서울,LG,20,0,3,21
2019,5,1,2,18,키움,SK,문학,인천,SK,16,0,2,61
2019,5,1,2,18,삼성,KIA,광주,광주,삼성,18,0,1,60
2019,5,1,2,18,두산,한화,대전,대전,한화,21,0,2,41
2019,5,1,2,18,NC,롯데,사직,부산,NC,18,0,4,58
2019,5,1,2,18,KT,LG,잠실,서울,LG,19,0,3,48
2018,5,31,3,18,키움,KIA,광주,광주,KIA,24,0,1,54
2018,5,31,3,18,SK,두산,잠실,서울,두산,26,0,3,42
2018,5,31,3,18,NC,한화,대전,대전,NC,26,0,1,46
2018,5,31,3,18,LG,롯데,사직,부산,LG,20,0,3,72
2018,5,31,3,18,KT,삼성,대구,대구,삼성,26,0,2,34
2018,5,30,2,18,키움,KIA,광주,광주,키움,24,0,0,71
2018,5,30,2,18,SK,두산,잠실,서울,두산,23,0,2,42
2018,5,30,2,18,NC,한화,대전,대전,한화,24,0,1,71
2018,5,30,2,18,LG,롯데,사직,부산,LG,23,0,2,72
2018,5,30,2,18,KT,삼성,대구,대구,삼성,22,0,2,77
2018,5,29,1,18,키움,KIA,광주,광주,키움,24,0,2,78
2018,5,29,1,18,NC,한화,대전,대전,한화,26,0,1,60
2018,5,29,1,18,LG,롯데,사직,부산,LG,21,0,2,79
2018,5,29,1,18,KT,삼성,대구,대구,KT,28,0,2,45
2018,5,27,6,14,삼성,두산,잠실,서울,두산,24,0,4,36
2018,5,27,6,14,롯데,키움,고척,서울,롯데,24,0,4,36
2018,5,27,6,14,LG,KT,수원,수원,KT,24,0,2,44
2018,5,27,6,14,KIA,NC,마산,창원,KIA,25,0,2,50
2018,5,27,6,14,한화,SK,문학,인천,한화,21,0,3,53
2018,5,26,5,17,삼성,두산,잠실,서울,두산,27,0,3,34
2018,5,26,5,17,롯데,키움,고척,서울,키움,27,0,3,34
2018,5,26,5,17,LG,KT,수원,수원,LG,26,0,4,40
2018,5,26,5,17,KIA,NC,마산,창원,NC,23,0,2,58
2018,5,26,5,17,한화,SK,문학,인천,SK,23,0,4,52
2018,5,25,4,18,삼성,두산,잠실,서울,삼성,23,0,2,32
2018,5,25,4,18,롯데,키움,고척,서울,키움,23,0,2,32
2018,5,25,4,18,LG,KT,수원,수원,KT,21,0,2,33
2018,5,25,4,18,KIA,NC,마산,창원,KIA,23,0,0,39
2018,5,25,4,18,한화,SK,문학,인천,SK,19,0,2,44
2018,5,24,3,18,키움,SK,문학,인천,SK,18,0,4,57
2018,5,24,3,18,두산,한화,대전,대전,두산,23,0,2,36
2018,5,24,3,18,NC,LG,잠실,서울,LG,22,0,2,39
2018,5,24,3,18,롯데,삼성,대구,대구,삼성,28,0,2,22
2018,5,24,3,18,KT,KIA,광주,광주,KT,24,0,2,39
2018,5,23,2,18,키움,SK,문학,인천,SK,17,0,5,60
2018,5,23,2,18,두산,한화,대전,대전,한화,22,0,3,33
2018,5,23,2,18,NC,LG,잠실,서울,LG,21,0,3,40
2018,5,23,2,18,롯데,삼성,대구,대구,삼성,25,0,3,28
2018,5,23,2,18,KT,KIA,광주,광주,KT,20,0,2,35
2018,5,22,1,14,키움,SK,문학,인천,키움,19,0,2,66
2018,5,22,1,14,두산,한화,대전,대전,한화,24,0,0,51
2018,5,22,1,14,NC,LG,잠실,서울,LG,22,0,1,53
2018,5,22,1,14,롯데,삼성,대구,대구,삼성,24,0,2,42
2018,5,22,1,14,KT,KIA,광주,광주,KIA,24,0,4,57
2018,5,20,6,14,삼성,키움,고척,서울,삼성,20,0,1,30
2018,5,20,6,14,한화,LG,잠실,서울,LG,20,0,1,30
2018,5,20,6,14,SK,KIA,광주,광주,KIA,24,0,4,27
2018,5,20,6,14,두산,롯데,사직,부산,두산,19,0,3,52
2018,5,20,6,14,NC,KT,수원,수원,KT,19,0,3,39
2018,5,19,5,17,삼성,키움,고척,서울,키움,24,0,1,35
2018,5,19,5,17,한화,LG,잠실,서울,한화,24,0,1,35
2018,5,19,5,17,SK,KIA,광주,광주,KIA,21,0,2,61
2018,5,19,5,17,두산,롯데,사직,부산,롯데,17,0,3,50
2018,5,19,5,17,NC,KT,수원,수원,KT,23,0,3,38
2018,5,18,4,18,삼성,키움,고척,서울,삼성,17,0,1,79
2018,5,18,4,18,한화,LG,잠실,서울,한화,17,0,1,79
2018,5,18,4,18,SK,KIA,광주,광주,KIA,22,0,0,97
2018,5,18,4,18,두산,롯데,사직,부산,두산,13,0,1,90
2018,5,18,4,18,NC,KT,수원,수원,NC,17,0,2,89
2018,5,17,3,18,롯데,NC,마산,창원,롯데,21,0,1,98
2018,5,17,3,18,KT,한화,대전,대전,한화,26,0,1,84
2018,5,17,3,18,KIA,키움,고척,서울,키움,22,1,1,97
2018,5,16,2,18,SK,두산,잠실,서울,두산,21,0,2,97
2018,5,16,2,18,KIA,키움,고척,서울,키움,21,0,2,97
2018,5,16,2,18,KT,한화,대전,대전,한화,26,0,1,79
2018,5,15,1,18,SK,두산,잠실,서울,두산,27,0,2,47
2018,5,15,1,18,KIA,키움,고척,서울,KIA,27,0,2,47
2018,5,15,1,18,롯데,NC,마산,창원,롯데,22,0,1,74
2018,5,15,1,18,KT,한화,대전,대전,KT,27,0,0,61
2018,5,13,6,14,키움,두산,잠실,서울,키움,19,0,2,64
2018,5,13,6,14,NC,한화,대전,대전,한화,20,0,1,71
2018,5,13,6,14,LG,SK,문학,인천,SK,15,0,3,77
2018,5,13,6,14,KT,롯데,사직,부산,롯데,22,0,4,72
2018,5,13,6,14,KIA,삼성,대구,대구,KIA,24,0,4,46
2018,5,11,4,18,키움,두산,잠실,서울,키움,17,0,3,37
2018,5,11,4,18,NC,한화,대전,대전,NC,21,0,1,31
2018,5,11,4,18,LG,SK,문학,인천,LG,15,0,2,76
2018,5,11,4,18,KT,롯데,사직,부산,롯데,17,0,5,53
2018,5,11,4,18,KIA,삼성,대구,대구,삼성,25,0,2,26
2018,5,10,3,18,삼성,KT,수원,수원,KT,16,0,2,70
2018,5,10,3,18,SK,NC,마산,창원,SK,17,0,3,74
2018,5,10,3,18,두산,KIA,광주,광주,KIA,21,0,1,58
2018,5,10,3,18,롯데,LG,잠실,서울,롯데,18,0,3,61
2018,5,10,3,18,한화,키움,고척,서울,한화,18,0,3,61
2018,5,9,2,18,삼성,KT,수원,수원,삼성,18,0,3,49
2018,5,9,2,18,SK,NC,마산,창원,SK,14,0,3,72
2018,5,9,2,18,두산,KIA,광주,광주,두산,19,0,3,67
2018,5,9,2,18,롯데,LG,잠실,서울,LG,20,0,2,41
2018,5,9,2,18,한화,키움,고척,서울,한화,20,0,2,41
2018,5,8,1,18,삼성,KT,수원,수원,삼성,20,0,3,46
2018,5,8,1,18,SK,NC,마산,창원,NC,15,0,2,63
2018,5,8,1,18,두산,KIA,광주,광주,KIA,21,0,2,50
2018,5,8,1,18,롯데,LG,잠실,서울,롯데,20,0,1,40
2018,5,8,1,18,한화,키움,고척,서울,한화,20,0,1,40
2018,5,6,6,14,두산,LG,잠실,서울,두산,17,0,1,85
2018,5,6,6,14,NC,KIA,광주,광주,KIA,18,0,2,99
2018,5,5,5,14,키움,KT,수원,수원,키움,24,0,3,35
2018,5,5,5,14,두산,LG,잠실,서울,두산,23,0,3,34
2018,5,5,5,14,NC,KIA,광주,광주,KIA,25,0,5,24
2018,5,5,5,14,롯데,SK,문학,인천,롯데,21,0,4,43
2018,5,5,5,14,한화,삼성,대구,대구,삼성,26,0,3,17
2018,5,4,4,18,키움,KT,수원,수원,키움,15,0,5,45
2018,5,4,4,18,두산,LG,잠실,서울,두산,17,0,3,35
2018,5,4,4,18,NC,KIA,광주,광주,NC,18,0,4,21
2018,5,4,4,18,롯데,SK,문학,인천,SK,14,0,4,58
2018,5,4,4,18,한화,삼성,대구,대구,한화,21,0,6,13
2018,5,3,3,18,키움,NC,마산,창원,키움,14,0,2,43
2018,5,3,3,18,SK,삼성,대구,대구,삼성,16,0,5,26
2018,5,3,3,18,LG,한화,대전,대전,한화,13,0,3,57
2018,5,3,3,18,KT,두산,잠실,서울,KT,13,0,2,49
2018,5,3,3,18,KIA,롯데,사직,부산,롯데,14,0,5,47
2018,5,2,2,18,키움,NC,마산,창원,NC,14,0,3,97
2018,5,2,2,18,SK,삼성,대구,대구,SK,14,0,2,90
2018,5,2,2,18,LG,한화,대전,대전,한화,16,0,2,78
2018,5,2,2,18,KIA,롯데,사직,부산,KIA,14,0,0,96
2018,5,1,1,18,키움,NC,마산,창원,키움,20,0,1,71
2018,5,1,1,18,SK,삼성,대구,대구,SK,22,0,2,60
2018,5,1,1,18,LG,한화,대전,대전,한화,24,0,2,61
2018,5,1,1,18,KT,두산,잠실,서울,두산,21,0,2,67
2018,5,1,1,18,KIA,롯데,사직,부산,롯데,19,0,1,63
2017,5,31,2,18,키움,LG,잠실,서울,LG,27,0,4,44
2017,5,31,2,18,SK,KT,수원,수원,SK,25,0,2,55
2017,5,31,2,18,두산,한화,대전,대전,한화,22,0,1,81
2017,5,31,2,18,롯데,삼성,대구,대구,삼성,27,0,2,37
2017,5,31,2,18,KIA,NC,마산,창원,KIA,23,0,2,76
2017,5,30,1,18,키움,LG,잠실,서울,키움,28,0,3,8
2017,5,30,1,18,SK,KT,수원,수원,SK,27,0,2,24
2017,5,30,1,18,두산,한화,대전,대전,한화,28,0,1,40
2017,5,30,1,18,롯데,삼성,대구,대구,롯데,30,0,2,30
2017,5,30,1,18,KIA,NC,마산,창원,KIA,27,0,2,41
2017,5,28,6,14,삼성,키움,고척,서울,삼성,26,0,5,34
2017,5,28,6,14,KT,두산,잠실,서울,두산,26,0,5,34
2017,5,28,6,14,롯데,KIA,광주,광주,KIA,28,0,3,31
2017,5,28,6,14,LG,SK,문학,인천,SK,23,0,6,50
2017,5,28,6,14,한화,NC,마산,창원,한화,24,0,3,39
2017,5,27,5,17,삼성,키움,고척,서울,키움,24,0,4,29
2017,5,27,5,17,KT,두산,잠실,서울,두산,24,0,4,29
2017,5,27,5,17,롯데,KIA,광주,광주,KIA,25,0,2,36
2017,5,27,5,17,LG,SK,문학,인천,SK,21,0,3,37
2017,5,27,5,17,한화,NC,마산,창원,한화,23,0,3,40
2017,5,26,4,18,삼성,키움,고척,서울,키움,21,0,3,36
2017,5,26,4,18,KT,두산,잠실,서울,KT,21,0,3,36
2017,5,26,4,18,롯데,KIA,광주,광주,롯데,19,0,1,34
2017,5,26,4,18,LG,SK,문학,인천,SK,19,0,4,51
2017,5,26,4,18,한화,NC,마산,창원,NC,21,0,2,51
2017,5,25,3,18,SK,롯데,사직,부산,롯데,23,0,6,52
2017,5,25,3,18,두산,LG,잠실,서울,두산,22,0,4,29
2017,5,25,3,18,NC,키움,고척,서울,NC,22,0,4,29
2017,5,25,3,18,KT,삼성,대구,대구,삼성,29,0,6,20
2017,5,25,3,18,KIA,한화,대전,대전,KIA,23,0,4,41
2017,5,24,2,18,SK,롯데,사직,부산,롯데,19,0,3,83
2017,5,24,2,18,두산,LG,잠실,서울,두산,27,0,3,39
2017,5,24,2,18,NC,키움,고척,서울,NC,27,0,3,39
2017,5,24,2,18,KT,삼성,대구,대구,KT,22,0,3,71
2017,5,24,2,18,KIA,한화,대전,대전,KIA,25,0,2,52
2017,5,23,1,18,SK,롯데,사직,부산,롯데,21,0,4,64
2017,5,23,1,18,NC,키움,고척,서울,NC,20,0,3,72
2017,5,23,1,18,KT,삼성,대구,대구,KT,26,0,2,39
2017,5,23,1,18,KIA,한화,대전,대전,KIA,24,0,1,55
2017,5,21,6,14,키움,KT,수원,수원,KT,26,0,4,37
2017,5,21,6,14,삼성,한화,대전,대전,삼성,26,0,3,36
2017,5,21,6,14,SK,NC,마산,창원,SK,27,0,3,38
2017,5,21,6,14,두산,KIA,광주,광주,두산,25,0,1,37
2017,5,21,6,14,롯데,LG,잠실,서울,LG,26,0,3,30
2017,5,20,5,17,키움,KT,수원,수원,키움,23,0,3,31
2017,5,20,5,17,삼성,한화,대전,대전,삼성,27,0,1,28
2017,5,20,5,17,SK,NC,마산,창원,NC,25,0,2,39
2017,5,20,5,17,두산,KIA,광주,광주,두산,26,0,1,32
2017,5,20,5,17,롯데,LG,잠실,서울,LG,25,0,4,31
2017,5,19,4,18,키움,KT,수원,수원,키움,22,0,3,31
2017,5,19,4,18,삼성,한화,대전,대전,삼성,27,0,4,27
2017,5,19,4,18,SK,NC,마산,창원,SK,25,0,2,42
2017,5,19,4,18,두산,KIA,광주,광주,두산,26,0,2,32
2017,5,19,4,18,롯데,LG,잠실,서울,롯데,25,0,3,24
2017,5,18,3,18,삼성,SK,문학,인천,SK,20,0,3,56
2017,5,18,3,18,NC,두산,잠실,서울,두산,24,0,2,32
2017,5,18,3,18,한화,키움,고척,서울,키움,24,0,2,32
2017,5,18,3,18,LG,KIA,광주,광주,KIA,26,0,1,39
2017,5,18,3,18,KT,롯데,사직,부산,롯데,21,0,1,59
2017,5,17,2,18,삼성,SK,문학,인천,삼성,20,0,3,53
2017,5,17,2,18,NC,두산,잠실,서울,NC,24,0,4,34
2017,5,17,2,18,한화,키움,고척,서울,한화,24,0,4,34
2017,5,17,2,18,LG,KIA,광주,광주,KIA,24,0,2,41
2017,5,17,2,18,KT,롯데,사직,부산,롯데,18,0,2,75
2017,5,16,1,18,삼성,SK,문학,인천,삼성,16,0,3,64
2017,5,16,1,18,NC,두산,잠실,서울,NC,21,0,1,47
2017,5,16,1,18,한화,키움,고척,서울,키움,21,0,1,47
2017,5,16,1,18,LG,KIA,광주,광주,KIA,20,0,2,41
2017,5,16,1,18,KT,롯데,사직,부산,롯데,18,0,1,61
2017,5,14,6,14,키움,삼성,대구,대구,키움,25,0,6,24
2017,5,14,6,14,두산,롯데,사직,부산,두산,23,0,6,39
2017,5,14,6,14,NC,KT,수원,수원,KT,19,0,6,41
2017,5,14,6,14,KIA,SK,문학,인천,SK,17,0,7,46
2017,5,14,6,14,한화,LG,잠실,서울,LG,20,0,4,35
2017,5,13,5,17,키움,삼성,대구,대구,키움,26,0,2,46
2017,5,13,5,17,두산,롯데,사직,부산,두산,20,0,8,62
2017,5,13,5,17,NC,KT,수원,수원,KT,15,0,5,89
2017,5,13,5,17,KIA,SK,문학,인천,KIA,13,0,7,90
2017,5,13,5,17,한화,LG,잠실,서울,한화,15,0,7,84
2017,5,12,4,18,키움,삼성,대구,대구,삼성,19,0,0,71
2017,5,12,4,18,NC,KT,수원,수원,NC,19,0,1,72
2017,5,12,4,18,KIA,SK,문학,인천,SK,16,0,3,84
2017,5,12,4,18,한화,LG,잠실,서울,한화,19,0,2,65
2017,5,11,3,18,키움,NC,마산,창원,키움,23,0,1,66
2017,5,11,3,18,SK,두산,잠실,서울,두산,24,0,1,49
2017,5,11,3,18,롯데,한화,대전,대전,한화,24,0,2,54
2017,5,11,3,18,LG,삼성,대구,대구,LG,27,0,2,38
2017,5,11,3,18,KT,KIA,광주,광주,KT,26,0,1,38
2017,5,10,2,18,키움,NC,마산,창원,NC,20,0,3,55
2017,5,10,2,18,SK,두산,잠실,서울,두산,18,0,2,59
2017,5,10,2,18,롯데,한화,대전,대전,롯데,17,0,3,74
2017,5,10,2,18,LG,삼성,대구,대구,LG,20,0,4,55
2017,5,10,2,18,KT,KIA,광주,광주,KT,18,0,1,72
2017,5,9,1,18,KT,KIA,광주,광주,KIA,15,0,0,94
2017,5,7,6,14,삼성,NC,마산,창원,NC,28,0,3,17
2017,5,7,6,14,SK,키움,고척,서울,0,21,0,5,21
2017,5,7,6,14,LG,두산,잠실,서울,LG,21,0,5,21
2017,5,7,6,14,KT,한화,대전,대전,KT,25,0,4,28
2017,5,7,6,14,KIA,롯데,사직,부산,KIA,24,0,8,37
2017,5,6,5,17,삼성,NC,마산,창원,삼성,23,0,1,36
2017,5,6,5,17,SK,키움,고척,서울,SK,17,0,6,36
2017,5,6,5,17,LG,두산,잠실,서울,LG,17,0,6,36
2017,5,6,5,17,KT,한화,대전,대전,한화,20,0,4,16
2017,5,6,5,17,KIA,롯데,사직,부산,KIA,23,0,5,29
2017,5,5,4,14,삼성,NC,마산,창원,NC,22,0,2,79
2017,5,5,4,14,SK,키움,고척,서울,키움,26,0,4,39
2017,5,5,4,14,LG,두산,잠실,서울,LG,26,0,4,39
2017,5,5,4,14,KT,한화,대전,대전,한화,27,0,1,42
2017,5,5,4,14,KIA,롯데,사직,부산,KIA,23,0,4,65
2017,5,4,3,18,두산,삼성,대구,대구,두산,25,0,2,43
2017,5,4,3,18,NC,LG,잠실,서울,LG,23,0,3,40
2017,5,4,3,18,KIA,키움,고척,서울,키움,23,0,3,40
2017,5,4,3,18,롯데,KT,수원,수원,롯데,22,0,3,48
2017,5,4,3,18,한화,SK,문학,인천,SK,21,0,0,49
2017,5,3,2,14,두산,삼성,대구,대구,두산,27,0,2,15
2017,5,3,2,14,NC,LG,잠실,서울,LG,29,0,2,22
2017,5,3,2,14,KIA,키움,고척,서울,KIA,29,0,2,22
2017,5,3,2,14,롯데,KT,수원,수원,KT,28,0,1,26
2017,5,3,2,14,한화,SK,문학,인천,한화,24,0,3,38
2017,5,2,1,18,두산,삼성,대구,대구,삼성,22,0,3,30
2017,5,2,1,18,NC,LG,잠실,서울,NC,23,0,4,33
2017,5,2,1,18,KIA,키움,고척,서울,KIA,23,0,4,33
2017,5,2,1,18,롯데,KT,수원,수원,롯데,21,0,3,37
2017,5,2,1,18,한화,SK,문학,인천,한화,20,0,3,38
2019,4,30,1,18,키움,SK,문학,인천,키움,16,0,3,51
2019,4,30,1,18,삼성,KIA,광주,광주,KIA,18,0,2,84
2019,4,30,1,18,두산,한화,대전,대전,한화,21,0,1,65
2019,4,30,1,18,NC,롯데,사직,부산,롯데,16,0,2,82
2019,4,30,1,18,KT,LG,잠실,서울,LG,19,0,2,38
2019,4,28,6,14,SK,KT,수원,수원,SK,15,0,1,50
2019,4,28,6,14,롯데,두산,잠실,서울,두산,15,0,2,39
2019,4,28,6,14,KIA,키움,고척,서울,키움,15,0,2,39
2019,4,28,6,14,LG,삼성,대구,대구,LG,17,0,1,37
2019,4,28,6,14,한화,NC,창원,창원,NC,15,0,1,47
2019,4,27,5,17,SK,KT,수원,수원,SK,15,0,2,51
2019,4,27,5,17,롯데,두산,잠실,서울,두산,16,0,1,33
2019,4,27,5,17,KIA,키움,고척,서울,KIA,16,0,1,33
2019,4,27,5,17,LG,삼성,대구,대구,LG,16,0,2,32
2019,4,27,5,17,한화,NC,창원,창원,NC,13,0,3,56
2019,4,26,4,18,SK,KT,수원,수원,SK,9,0,3,84
2019,4,26,4,18,롯데,두산,잠실,서울,두산,9,0,1,81
